Date,Name,Year,Month,Day,Weekday,Types,IsObserved,Country,Locations,States
2022-12-11,International Mountain Day,2022,12,11,Sun,United Nations observance,,United States,,
2022-12-12,International Day of Neutrality,2022,12,12,Mon,United Nations observance,,United States,,
2022-12-12,International Universal Health Coverage Day,2022,12,12,Mon,United Nations observance,,United States,,
2022-12-12,Feast of Our Lady of Guadalupe,2022,12,12,Mon,Christian,,United States,,
2022-12-13,National Guard Birthday,2022,12,13,Tue,Observance,,United States,,
2022-12-15,Bill of Rights Day,2022,12,15,Thu,Observance,,United States,,
2022-12-17,Pan American Aviation Day,2022,12,17,Sat,Observance,,United States,,
2022-12-17,Wright Brothers Day,2022,12,17,Sat,Observance,,United States,,
2022-12-18,International Migrants Day,2022,12,18,Sun,United Nations observance,,United States,,
2022-12-18,Arabic Language Day,2022,12,18,Sun,United Nations observance,,United States,,
2022-12-19,Chanukah/Hanukkah (first day),2022,12,19,Mon,Hebrew,,United States,,
2022-12-20,International Human Solidarity Day,2022,12,20,Tue,United Nations observance,,United States,,
2022-12-21,December Solstice,2022,12,21,Wed,Season,,United States,,
2022-12-23,Christmas Eve,2022,12,23,Fri,Local holiday,1,United States,"MI, KS (partly), NC, ND, OK, SC, TX, WI, VA (partly), KY","Michigan,Kansas,North Carolina,North Dakota,Oklahoma,South Carolina,Texas,Wisconsin,Virginia,Kentucky"
2022-12-23,Christmas Eve,2022,12,23,Fri,Local holiday,1,United States,AR,Arkansas
2022-12-24,Christmas Eve,2022,12,24,Sat,Local holiday,,United States,AR,Arkansas
2022-12-24,Christmas Eve,2022,12,24,Sat,Local holiday,,United States,"MI, KS (partly), NC, ND, OK, SC, TX, WI, VA (partly), KY","Michigan,Kansas,North Carolina,North Dakota,Oklahoma,South Carolina,Texas,Wisconsin,Virginia,Kentucky"
2022-12-24,Christmas Eve,2022,12,24,Sat,"Observance,Christian",,United States,,
2022-12-25,Christmas Day,2022,12,25,Sun,"National holiday,Christian",,United States,,
2022-12-25,Christmas Day,2022,12,25,Sun,"Local holiday,Christian",,United States,CA,California
2022-12-25,Christmas Day,2022,12,25,Sun,"Local holiday,Christian",,United States,"AK, AL, AR, AZ","Alaska,Alabama,Arkansas,Arizona"
2022-12-26,Last Day of Chanukah,2022,12,26,Mon,Hebrew,,United States,,
2022-12-26,Kwanzaa (first day),2022,12,26,Mon,Observance,,United States,,
2022-12-26,Christmas Day,2022,12,26,Mon,"Local holiday,Christian",1,United States,"AK, AL, AR, AZ","Alaska,Alabama,Arkansas,Arizona"
2022-12-26,Christmas Day,2022,12,26,Mon,"Local holiday,Christian",1,United States,CA,California
2022-12-26,Christmas Day,2022,12,26,Mon,"National holiday,Christian",1,United States,,
2022-12-26,Day After Christmas Day,2022,12,26,Mon,Local holiday,,United States,TX,Texas
2022-12-26,Day After Christmas Day,2022,12,26,Mon,Local holiday,,United States,"KS, NC, SC","Kansas,North Carolina,South Carolina"
2022-12-27,International Day of Epidemic Preparedness,2022,12,27,Tue,United Nations observance,,United States,,
2022-12-30,"New Year's Eve",2022,12,30,Fri,Local holiday,1,United States,"WI, LA, MI","Wisconsin,Louisiana,Michigan"
2022-12-31,"New Year's Eve",2022,12,31,Sat,Observance,,United States,,
2022-12-31,"New Year's Eve",2022,12,31,Sat,Local holiday,,United States,"WI, LA, MI","Wisconsin,Louisiana,Michigan"
